age,weight,height,gender,activity_level,goal,target_calories,protein_ratio,carb_ratio,fat_ratio,exercise_intensity
18,118.54285692258246,194.63449568304586,female,moderate,gain,3526.930883793861,0.26671684430157405,0.4183372809110606,0.3149458747873654,3.249551274810114
32,127.48831208854301,198.3684807002983,male,light,gain,3497.4612690310423,0.29121521841813097,0.4588561311816004,0.24992865040026863,1.5465564536832874
30,112.08310403197295,170.6447891850661,male,sedentary,loss,2389.6234406773465,0.3161968458353049,0.6435413385344888,0.04026181563020631,1.954305877019653
34,128.91151215900112,191.74244426918278,male,moderate,loss,3249.5804607891637,0.4326525791436785,0.3894731559203939,0.17787426493592756,2.3462597068441604
41,139.0693706208242,193.73308403561572,female,moderate,gain,4110.532226767643,0.2624930436507858,0.45890487091190346,0.27860208543731074,2.474905202231495
25,107.22893271397493,180.82789593953336,male,moderate,loss,2472.6400337027617,0.3284366233190443,0.5342817620099743,0.13728161467098138,2.1837040591069696
44,112.53010930435144,178.05069091984055,female,extra,gain,3503.754378475954,0.3024739745189517,0.3234707058219357,0.3740553196591126,4.127281267336078
62,129.5163938766423,183.12228540758576,female,light,loss,2225.389904799257,0.3582230769839812,0.41989334958355506,0.22188357343246376,1.9887075708891966
40,143.91292561205614,188.12942207357221,male,moderate,loss,3610.226361158569,0.36624099195322024,0.4411215815287568,0.19263742651802293,2.536076894323084
63,124.5393892807168,182.49336057178715,male,moderate,gain,3576.141993951234,0.35903148796725026,0.3523704586672397,0.28859805336551003,2.754021429341948
25,103.20645594948678,195.5557068381158,female,moderate,loss,2554.0818227116765,0.43684867094883584,0.31188897654659153,0.2512623525045727,3.2765104813313015
25,117.97258404584676,194.26135724358178,female,sedentary,gain,2555.8423194473266,0.32327528207697703,0.3382070574196123,0.3385176605034107,2.0609636294109546
43,129.40290027648237,193.7592629998585,male,moderate,loss,2252.9863405032247,0.44760272167493587,0.30495589033073967,0.24744138799432444,2.6165406190239304
64,102.8114714894069,202.58194441193777,female,extra,gain,3589.8878942623664,0.288392317015002,0.4818334539118182,0.22977422907317982,3.9602760551540266
30,98.82429694991038,196.45447181054567,female,extra,gain,4117.281083942385,0.3818394683252273,0.40108470868386636,0.21707582299090633,4.445680559120272
56,109.82525475165568,192.8338682774396,male,moderate,loss,2423.9584599503787,0.4093361129834246,0.37244079079408565,0.2182230962224897,2.978337191246826
54,124.89450322657888,177.75364275113915,female,extra,loss,3080.2011537724543,0.40690470480278373,0.46091409430024743,0.13218120089696883,4.567870310826901
45,94.46178631236921,201.57491110325083,male,extra,gain,3747.410701762349,0.3397248190913481,0.40220782153844414,0.25806735937020775,3.4361472469402794
42,104.60381818492641,202.66668104935496,male,moderate,loss,2671.9507689003917,0.30532406478029417,0.5629252081792704,0.1317507270404355,3.186139733933666
33,119.1048982772101,186.7091450897283,male,extra,gain,3633.3598630607175,0.26186563250815936,0.46837639291919286,0.2697579745726478,3.4897727384297608
19,131.35778130473224,181.90680237304835,female,sedentary,gain,3180.686130305138,0.4040665065679977,0.266130689267182,0.3298028041648204,2.241942189420672
35,119.35316114643153,197.54579731486004,male,moderate,gain,3642.8237206395374,0.3060598342802969,0.3605514827053875,0.33338868301431557,2.3584960023411456
34,120.62027175899036,171.79665890272898,male,light,loss,1977.4111290962471,0.33886496094568097,0.4489621552197989,0.21217288383452015,2.5149336375776867
47,130.0738257857464,193.9835636761916,male,extra,loss,4201.21073461573,0.42647856771269177,0.3721778697225453,0.201343562564763,3.967497757844023
56,138.95886715714468,204.96789221332548,male,moderate,gain,3971.5442002304053,0.24361344142733318,0.43695786041988327,0.3194286981527835,2.840161047784664
30,137.2826783029821,186.18842281782992,male,light,loss,2701.8149052213917,0.362150232339852,0.4775877917094551,0.1602619759506929,1.8841896850390791
49,84.37957605898033,192.42198496321132,male,sedentary,loss,1752.761148971578,0.42158787790732977,0.36489521609603626,0.21351690599663398,2.9041510216385205
46,116.47086868701815,191.01029822244948,female,sedentary,loss,1816.4914544337614,0.2634708138969356,0.6097942883776184,0.12673489772544594,2.239048842807149
63,128.6877379662713,200.43319014479798,female,moderate,gain,3306.0400085157403,0.3544283829739212,0.3852643683319825,0.2603072486940963,3.049951691375205
47,140.4968009653186,191.06121097917455,female,moderate,gain,3224.683232562771,0.18202952406403508,0.590634233157183,0.22733624277878195,2.421246586150124
35,124.61479916777851,186.57285659097371,female,sedentary,loss,1682.463064319948,0.3583556369739792,0.40005238088783623,0.24159198213818453,2.2119597964338866
30,102.11220553209323,174.80792123700743,male,sedentary,gain,2660.5270289827104,0.25886736224034995,0.5550233546809203,0.1861092830787297,1.4861246868703297
60,104.09480697344632,190.94245764186343,female,sedentary,gain,2571.7272053288893,0.29049654125573254,0.3674301170048231,0.3420733417394443,2.527643550996224
38,104.51452358605876,189.3018730918703,female,light,gain,3287.564171907154,0.3009727019365391,0.4382379773688363,0.2607893206946247,1.3128038773039503
47,119.61278321875913,169.6543394447768,female,light,loss,2063.518469504814,0.3926897324040086,0.278513465541262,0.32879680205472933,1.7087277113838355
38,107.8026692256332,179.9335780303575,male,moderate,gain,2959.6004352073373,0.35373131534127417,0.44319449442245606,0.2030741902362698,2.774021075419019
34,69.33006752390321,184.0236441979897,male,light,gain,2993.3448783849053,0.2793060144491232,0.4273697865431867,0.2933241990076902,2.722969704463188
57,97.32566479107344,184.0257273855287,male,extra,loss,2823.6888987889574,0.3387714233036846,0.4681518790915048,0.19307669760481058,4.1030723201456
36,108.33626317721307,189.71782784178038,female,sedentary,loss,1634.111023123867,0.3298553291936535,0.6123558469754612,0.057788823830885266,1.4595562681659762
32,94.56276265117684,188.90228184376838,male,moderate,gain,3419.529213545148,0.34328469653492993,0.368840740820783,0.28787456264428707,3.8282429975357233
26,96.79705827863798,189.3724520575141,male,light,loss,2523.244232889313,0.32821837621072286,0.4326172785686836,0.23916434522059357,1.4166465552077339
27,145.76455945736043,212.59583629909514,male,moderate,gain,3926.877787291005,0.31209362140496205,0.4862932934262123,0.2016130851688256,2.13967786449053
61,114.87067158753405,185.5857550512501,female,light,loss,2107.6942193341347,0.3994226174775344,0.34645972554386717,0.25411765697859845,2.7104388999369324
48,109.20827935932262,181.30629198157018,male,moderate,gain,3597.4561107729983,0.27447662083633406,0.48033876789163865,0.24518461127202723,2.830608134845505
40,125.01015141588056,205.66994199662594,female,sedentary,loss,2082.5792885101555,0.3738341387443126,0.4474789755068811,0.17868688574880637,1.6126787307211017
47,132.19104133975577,204.63941710829485,female,sedentary,gain,2859.9737965921063,0.39514502413103236,0.3036820439949215,0.30117293187404615,1.4542526059050478
50,148.6092349668263,179.17779960467087,male,sedentary,gain,2814.813861064158,0.3469070817492494,0.39575398681657337,0.2573389314341772,1.591253923625438
26,140.58059527045162,202.1342769230903,male,light,gain,4050.6576036426,0.28694708956108766,0.45654162723216063,0.2565112832067517,1.7851803102431818
64,121.52213244437506,171.53327879342504,male,moderate,gain,2839.9514035290836,0.2690252161299917,0.4591744193184587,0.2718003645515496,2.7484621578201254
18,92.00788149485192,218.70389716646866,male,moderate,loss,2725.233961106046,0.286213816228663,0.5100572918035826,0.20372889196775446,3.0532690676790972
61,99.96276427889516,207.82837964476164,female,moderate,gain,2764.7800297138356,0.3026831954471079,0.44195201418087116,0.2553647903720209,3.114283457577367
52,108.9721232998778,195.3193466973513,female,extra,gain,3853.0859850501956,0.2653860590205604,0.47257328170173296,0.2620406592777067,3.9734326324285867
28,122.598448076041,198.5857042126133,female,light,loss,2520.713488166186,0.3865029568206743,0.36895467036032603,0.24454237281899963,2.278655549275054
51,116.41474781917647,194.43716819164035,female,sedentary,loss,1925.4287567996075,0.4103862509285934,0.43109874268518844,0.15851500638621824,1.4499347530309457
33,92.90459892132327,183.40969297351901,male,sedentary,gain,2810.0470711090793,0.35499272729713616,0.35233636098469523,0.2926709117181686,1.8585573565932874
26,90.22373458494224,201.9566327386961,female,moderate,loss,2790.5596190650135,0.3095072096749666,0.5200388530311982,0.17045393729383518,2.4155788110630194
49,118.8851208037561,203.5615790084279,female,moderate,gain,3202.996768771995,0.3026846935852913,0.4720558824534751,0.22525942396123366,3.286040829552714
32,116.80060825524131,182.72743803813032,male,extra,loss,3717.645414400609,0.3805675164732036,0.36413192778226877,0.2553005557445276,4.600019867361264
29,111.85184698582735,189.67994433954172,female,light,loss,2259.7951585846645,0.3599252399137573,0.472201796489806,0.16787296359643672,3.0291248398268107
50,122.24389081060139,177.66818694175674,male,moderate,gain,2992.7017475588123,0.2529038472674271,0.5213015262032905,0.22579462652928242,1.770519819961524
62,133.7021869134189,189.52351567696908,male,moderate,gain,3550.6426369594574,0.30270902545752854,0.4842766414749856,0.21301433306748585,3.0476849282945073
31,119.65103404998736,187.3238719571056,male,light,gain,2797.2767898620427,0.2501496325089727,0.4720766613066546,0.2777737061843727,2.2456451489763607
25,100.87524467803605,202.52488801976855,female,moderate,gain,3346.5928286821286,0.3355649568440673,0.41700319785288964,0.24743184530304313,3.278819707670911
25,143.72829453504923,206.00840733313504,male,sedentary,gain,3163.223717529093,0.2417556124602778,0.504540175844762,0.25370421169496027,2.4884506976224245
44,112.35537276064991,179.36342161916124,male,light,loss,2253.9646346878662,0.3156395728255086,0.4621121604526641,0.2222482667218273,1.241207036096967
29,115.7499644939129,197.69137414737108,male,sedentary,loss,2327.7429463346557,0.28886123813591785,0.4941896792901739,0.21694908257390827,2.5854619265451184
18,105.19512942510555,198.79658072379445,female,extra,loss,3038.2249703327916,0.4373094019848116,0.3151924391495158,0.24749815886567267,4.323041797397842
60,98.88379677005076,172.52132632721938,female,moderate,loss,1907.744421165896,0.4012067537705796,0.39463702656045274,0.20415621966896763,3.137601241934856
57,100.10508469642406,199.65005071352638,male,moderate,gain,3791.3967703235435,0.31545518143372825,0.42580219755868387,0.25874262100758794,3.0139726430774014
59,96.80808629397163,175.2187810960916,female,light,loss,1593.283949566207,0.3732461227779731,0.436206156229055,0.1905477209929719,2.678384799995979
28,69.85088379664127,184.88777579394798,female,extra,loss,2756.9578095518987,0.3326179970357424,0.4733236103272902,0.19405839263696742,3.424552487698814
56,112.65610411714847,180.98989902865017,female,light,loss,1547.3421323683053,0.3728273605111252,0.45301587430953183,0.17415676517934298,2.329508158034592
60,131.53523283243646,174.28885474441785,female,extra,loss,2913.4604439941877,0.33703137088330953,0.4680054988325295,0.19496313028416096,3.931752079073857
48,100.23531349859954,201.03791710404136,female,light,gain,2242.930444434949,0.3404371456538188,0.4154462258790187,0.24411662846716256,1.3759066634272075
34,153.39231834179088,180.57797632173595,male,light,gain,4070.461671621301,0.36210908881569737,0.3795221654327998,0.25836874575150276,1.94869059418096
50,135.79566710920912,186.0370985506285,female,moderate,loss,2690.4818275237226,0.29838409907525776,0.5061581049009651,0.19545779602377716,2.0119876980176397
49,114.72664248293918,189.93179161449254,female,moderate,loss,2754.2142631758293,0.3133722862910409,0.5637466004318057,0.12288111327715337,2.3926702081177
46,98.33377267433075,197.4298750309908,female,extra,loss,2946.4739699550682,0.3692675080440966,0.45027974881031996,0.18045274314558346,3.6882757005338695
38,91.04353178080564,180.31366075530283,female,sedentary,loss,1378.6125152279558,0.39465954799643643,0.37633501717580187,0.22900543482776173,2.126202872435882
38,113.29474487216343,194.87489160883888,male,sedentary,gain,2467.7698362428987,0.27575685807964395,0.49885327377284283,0.22538986814751324,2.8576145856285646
57,116.02180970273199,187.69020319574335,male,light,loss,2345.9429562044224,0.321762925797273,0.3904086312696813,0.28782844293304577,2.3889593614495523
40,111.93419328810337,179.91925693619064,female,moderate,gain,3370.8961568244877,0.3654075426855502,0.3356809177875564,0.29891153952689337,2.7641860989239975
23,131.03984680438964,200.2050781160695,male,light,loss,2820.827350217972,0.36924144785741114,0.4253456208691555,0.20541293127343338,1.091902343065771
39,137.45623144360331,210.78456069928012,female,extra,gain,3988.006524837746,0.2988420863500201,0.5389591394993942,0.1621987741505857,3.346845799828939
55,122.09010837330285,192.03942490870915,female,light,loss,2121.309275810891,0.3536982789307032,0.41565359118783674,0.23064812988146,2.449832880779921
54,122.89698959881827,183.91030773091097,male,light,gain,3197.6556015729557,0.3492110776734265,0.43866316918395587,0.21212575314261764,1.501249436322013
62,110.26667106711555,182.64296564181024,male,light,gain,2813.239315915112,0.3329596676708534,0.3762506742642746,0.29078965806487195,2.619684746740678
25,114.92622887400063,198.0642530521997,female,extra,gain,4421.471498103648,0.39755724060182357,0.31366913178067524,0.28877362761750125,3.9676837991449436
58,121.17450180111025,190.13520452543185,female,extra,loss,3520.710392987754,0.4278349765934658,0.4436213358169685,0.12854368758956564,3.7875036744913526
52,110.24892755850803,179.376735113173,male,light,loss,1986.0691373272468,0.34270269178646007,0.4841887117449538,0.17310859646858612,2.2579967020534712
28,124.91270756199174,173.06810311803565,female,moderate,gain,3771.903994717404,0.36325678963875846,0.3431571548205019,0.2935860555407397,3.159994061765446
41,99.15736427143318,193.81214345056938,female,extra,gain,3353.213590319368,0.35973617056568125,0.32388165815489023,0.31638217127942847,2.369498250350727
38,104.01696572050261,177.3466726024513,male,sedentary,loss,2253.2004052467596,0.27493604605060606,0.5667651791581025,0.1582987747912914,2.3147219271449533
19,99.29630355484322,185.9743313493572,male,light,loss,2086.128439781486,0.34924085945314315,0.5063023390394548,0.1444568015074021,2.3451324199438806
